6400	5731	Pliers	Special Tools, universal	Fuel Line Quick Coupling	Pliers, fuel line quick coupling
6401	5732	Flange	Belt Drive	Pulley	Drive Flange, belt pulley
6404	5735	Workshop Service Trolley	Workshop Equipment		Workshop Service Trolley
6407	5738	Machine Steps	Workshop Equipment		Machine Steps
6408	5739	Pane Set-down Table	Workshop Equipment		Pane Set-down Table
6409	5740	Paint Mixer Cup	Workshop Equipment		Paint Mixer Cup
6410	5741	Paper Roll Trolley	Workshop Equipment		Paper Roll Trolley
6412	5743	Transport Trolley	Workshop Equipment		Transport Trolley
6414	5745	Steering Wheel Cover	Workshop Equipment		Steering Wheel Cover
6415	5746	Shift Lever Cover	Workshop Equipment		Shift Lever Cover
6416	5747	Hand Brake Lever Cover	Workshop Equipment		Hand Brake Lever Cover
6417	5748	Seat Cover	Workshop Equipment		Seat Cover
6418	5749	Footwell Cover	Workshop Equipment		Footwell Cover
6419	5750	Cover Set, interior	Workshop Equipment		Cover Set, interior
6420	5751	Tyre case	Workshop Equipment		Tyre case
6421	5752	Bag	Workshop Equipment	Wheel Bolts	Bag, wheel bolts
6422	5753	Vehicle Front Cover	Workshop Equipment		Vehicle Front Cover
6423	5754	Mechanics' Protective Mat	Workshop Equipment		Mechanics' Protective Mat
6424	5755	Workshop Creeper	Workshop Equipment		Workshop Creeper
6425	5756	Workshop Stool	Workshop Equipment		Workshop Stool
6426	5757	Obstacle Avoidance Trolley	Workshop Equipment		Obstacle Avoidance Trolley
6427	5758	Obstacle Avoidance Assistant	Workshop Equipment		Obstacle Avoidance Assistant
6428	5759	Storage Rack	Workshop Equipment	Vehicle Maneuvering	Storage Case, obstacle avoidance assistant
6429	5760	Wheel Chock	Workshop Equipment		Wheel Chock
6430	5761	Access Ramp	Workshop Equipment		Access Ramp
6431	5762	Supports	Workshop Equipment		Supports
6432	5763	Workshop Crane	Workshop Equipment		Workshop Crane
6433	5764	Engine Transverse Strut	Workshop Equipment		Engine Transverse Strut
6434	5765	Load Positioning Device	Workshop Equipment	Workshop Crane	Load Positioning Device, workshop crane
6435	5766	Mounting Device	Workshop Equipment	Universal	Mounting Device, universal
6436	5767	Cleaning Station	Workshop Equipment		Cleaning Station
6437	5768	Tube	Workshop Equipment	Transmission	Filling Hose, transmission
6438	5769	Adaptor Kit	Workshop Equipment		Filling Adapter Set, transmission
6439	5770	Tube	Workshop Equipment	Haldex Coupling	Filling Hose, Haldex clutch
6441	5772	Oil Can	Workshop Equipment		Oil Can
6442	5773	Oil Pen	Workshop Equipment		Oil Pen
6443	5774	Adaptor Kit	Workshop Equipment	Grease Gun	Adapter Set, grease gun
6444	5775	Tube	Workshop Equipment	Grease Gun	Hose, grease gun
6445	5776	Nozzle	Workshop Equipment	Grease Gun	Nozzle, grease gun
6446	5777	Extension	Workshop Equipment	Grease Gun Nozzle	Nozzle Extension, grease gun
6447	5778	Tube	Workshop Equipment	Fill-/Extractor Pump	Filler Hose, fill/extraction pump
6448	5779	Measuring Cup Set	Workshop Equipment		Measuring Cup Set
6449	5780	Funnel Set	Workshop Equipment		Funnel Set
6450	5781	Holding Bracket	Workshop Equipment	Cleaning Paper Roll	Wall Holder, cleaning paper roll
6451	5782	Stator	Workshop Equipment	Cleaning Paper Roll	Floor Stand, cleaning paper roll
6452	5783	Magnetic Tray	Workshop Equipment		Magnetic Tray
6453	5784	Magnet Holder	Workshop Equipment		Magnet Holder
6454	5785	Barrel Funnel	Workshop Equipment		Barrel Funnel
6455	5786	Barrel Pump	Workshop Equipment		Barrel Pump
6456	5787	Compressed Air Gun Set	Workshop Equipment		Compressed Air Gun Set
6457	5788	Shield	Workshop Equipment	Compressed Air Spray Gun	Shield, compressed air pistol
6458	5789	Removal Lever	Workshop Equipment	Hubcap	Removal Lever, hubcap
6459	5790	Torque Limiter Set	Tool, universal		Torque Limiter Set
6460	5791	Power Socket Set	Tool, universal		Power Socket Set
6463	5794	Mounting Tools	Special Tools, universal	Valve Seal (tyre pressure monitoring system)	Valve Seal Mounting Tool, (tyre pressure checking system)
6464	5795	Valve Insert	Wheels, universal		Valve Insert
6466	5797	Thread Chaser	Tool, universal		Thread Chaser
6467	5798	Tester	Special Tools, universal	Tyre Pressure	Tyre Pressure Tester
6468	5799	Tester	Special Tools, universal	Tyre Pressure/Tread Depth	Tester, tyre pressure/tread depth
6469	5800	Nipple	Workshop Equipment	Compressed Air Tyre Gauge/-Filler	Filling Nipple, compressed air tyre gauge/filler
6470	5801	Bead Pusher	Workshop Equipment	Tyre Fitting Maschine	Bead Pusher, tyre fitting machine
6471	5802	Thread Cutting Tools	Special Tools, universal	Tyre valve	Thread Cutting Tool, tyre valve
6472	5803	Socket	Special Tools, universal	Tyre Valve Insert	Socket, tyre valve removal/installation
6473	5804	Screwdriver	Special Tools, universal	Tyre Valve Insert	Screwdriver, tyre valve insert
6474	5805	Lever	Special Tools, universal	Tyre valve	Puller Lever, tyre valve
6475	5806	Valve Puller	Special Tools, universal	Tyres	Valve Puller, tyres
6476	5807	Disassembly Tool	Special Tools, universal	Adhesive weight	Disassembly Tool, adhesive weight
6478	5809	Disassembly Tool Set	Special Tools, universal	Adhesive weight	Disassembly Tool Set, adhesive weight
6479	5810	Brush	Special Tools, universal	Tyre Fitting Paste	Brush, tyre fitting paste
6480	5811	Lubricant	Chemical Products	Tyre Fitting	Tyre Fitting Paste
6481	5812	Marking Chalk	Chemical Products		Marking Chalk
6482	5813	Tyre Vulcanising Set	Workshop Equipment		Tyre Vulcanising Set
6483	5814	Steel Cord Cutter	Special Tools, universal		Steel Cord Cutter
6484	5815	Socket	Special Tools, universal	Oil Drain Plug	Socket, oil drain plug
6485	5816	Disassembly Tool Set	Special Tools, universal	Stop Light	Disassembly Tool Set, brake light
6486	5817	Repair Kit	Special Tools, universal	Synthetic Material Repair	Plastic Repair Set
6487	5818	Socket Wrench	Special Tools, universal	Bumper	Socket Wrench, bumper
6488	5819	Plastic Repair Clamp	Special Tools, universal		Plastic Repair Clamp
6489	5820	Soldering Iron	Special Tools, universal	Synthetic Material Repair	Soldering Iron, plastic repairs
6491	5822	Pin Wrench	Special Tools, universal	Parking Assist Sensor	Pin Wrench Set, park assist sensor
6492	5823	Hole Punch Set	Special Tools, universal	Parking Assist Sensor	Hole Punching Set, parking assist sensor
6493	5824	Induction Heating Gun	Special Tools, universal		Induction Heating Gun
6494	5825	Induction Coil	Special Tools, universal	Induction Heating Gun	Induction Coil, hot gun
6495	5826	Induction Pads	Special Tools, universal	Induction Heating Gun	Induction Pads, hot gun
6496	5827	Induction Heating Gun Set	Special Tools, universal		Induction Heating Gun Set
6497	5828	Suction Set	Special Tools, universal	Trim Strip Installation	Suction Set, trim fitting
6498	5829	Handle	Special Tools, universal	Door Hinge	Socket, door hinge
6499	5830	Groove Nut Key	Special Tools, universal		Groove Nut Key
6500	5831	Drift Set	Special Tools, universal	Door Hinge Roll Pin	Drift Set, door hinge roll pin
6501	5832	Door Alignment Block	Special Tools, universal		Door Alignment Block
6502	5833	Pressure Pad	Special Tools, universal		Pressure Pad
6503	5834	Pressure Pad Set	Special Tools, universal		Pressure Pad Set
6506	5837	Opener Set	Special Tools, universal	Vehicle Door	Opener Set, vehicle door
6507	5838	Pliers	Special Tools, universal	Outside Mirror	Pliers, outer mirror
6508	5839	Chisel Set	Tool, universal		Chisel Set
6510	5840	Cooling Lubricant Stick	Chemical Products		Cooling Lubricant Stick
6511	5841	Milling Cutter	Tool, universal	Drill Out Spot Welds	Spot Weld Cutter
6512	5842	Drill Bit	Tool, universal	Drill Out Spot Welds	Spot Weld Drill
6513	5843	Slide Hammer	Workshop Equipment		Slide Hammer
6514	5844	Slide Hammer Set	Workshop Equipment		Slide Hammer Set
6515	5845	Edge Striker	Workshop Equipment		Edge Striker
6519	5847	Consumables	Workshop Equipment	Welding Machine	Consumables, welding device
6520	5848	Tensioner	Workshop Equipment	Body Repair Systems	Clamp, bodywork
6521	5849	Gripper Jaws	Workshop Equipment	Bodywork Clamp	Gripping Jaws, clamping element
6522	5850	Dinging Hammer Set	Tool, universal		Dinging Hammer Set
6523	5851	Dolly	Special Tools, universal		Dolly
6524	5852	Heel Dolly Set	Special Tools, universal		Heel Dolly Set
6525	5853	Rebound Mandrel	Special Tools, universal		Rebound Mandrel
6527	5855	Panel Beating Pry Bar	Special Tools, universal		Panel Beating Pry Bar
6530	5858	Adhesive Sheets	Special Tools, universal	Panel Beating Tools	Adhesive Sheets, panel beating tools (dent repair)
6531	5859	Adhesive Sheet Set	Special Tools, universal	Panel Beating Tools	Adhesive Sheet Set, panel beating tools (dent repair)
6532	5860	Aluminium Hammer	Special Tools, universal		Aluminium Hammer
6533	5861	Serrated Hammer	Special Tools, universal		Serrated Hammer
6535	5863	Pick Hammer	Special Tools, universal		Pick Hammer
6536	5864	Flat pick hammer	Special Tools, universal		Flat pick hammer
6537	5865	Metal-working Hammer	Special Tools, universal		Metal-working Hammer
6538	5866	Mudguard Panel Beating Hammer	Special Tools, universal		Mudguard Panel Beating Hammer
6539	5867	Dent Set	Special Tools, universal		Dent Set
6541	5869	Dent Tool	Special Tools, universal		Dent Tool
6542	5870	Fold Aligning Tool	Special Tools, universal		Fold Aligning Tool
6545	5873	Wiper Arm Set	Window Cleaning	Window-cleaning System	Wiper Arm Set, window cleaning
6546	5874	Folding Pliers	Special Tools, universal		Folding Pliers
6547	5875	Bevelling Pliers	Special Tools, universal		Bevelling Pliers
6548	5876	Manual Table Shears	Workshop Equipment		Manual Table Shears
6549	5877	Body Clamping Set	Workshop Equipment		Body Clamping Set
6551	5879	Blind Rivet Pliers Set	Tool, universal		Blind Rivet Pliers Set
6552	5880	Assortment	Standard Parts	Blind Rivet	Assortment, blind rivets
6553	5881	Assortment	Standard Parts	Threaded Rivet	Assortment, threaded rivets
6554	5882	Cap	Protective Clothing/Equipment	Head Protection	Cap
6555	5883	Safety Helmet	Protective Clothing/Equipment	Welding	Safety Helmet, welding
6556	5884	Safety Goggles	Protective Clothing/Equipment	Eye Protection	Safety Goggles
6557	5885	Ear Plugs	Protective Clothing/Equipment	Hearing Protection	Ear Plugs
6558	5886	Encapsulating Hearing Protection	Protective Clothing/Equipment	Hearing Protection	Encapsulating Hearing Protection
6559	5887	Welding Jacket	Protective Clothing/Equipment		Welding Jacket
6560	5888	Welding Sleeves	Protective Clothing/Equipment	Welding	Welding Sleeves
6561	5889	Protective Glove	Protective Clothing/Equipment	Welding	Welding Gloves
6562	5890	Electrician Protective Gloves	Protective Clothing/Equipment		Electrician Protective Gloves
6563	5891	Flame Protection Mat	Protective Clothing/Equipment		Flame Protection Mat
6565	5893	Welding Apron	Protective Clothing/Equipment	Welding	Welding Apron
6566	5894	Welding Protection Sheet	Protective Clothing/Equipment	Welding	Welding Protection Sheet
6568	5896	Safety Shoes	Protective Clothing/Equipment		Safety Shoes
6571	5899	Surgical Mask	Protective Clothing/Equipment		Surgical Mask
6572	5900	Respiratory Mask	Protective Clothing/Equipment		Respiratory Mask
6573	5901	Filter	Protective Clothing/Equipment	Respiratory Mask	Filter, respiratory mask
6574	5902	Locking Pliers Set	Tool, universal		Locking Pliers Set
6575	5903	Body Protection Mat	Workshop Equipment		Body Protection Mat
6577	5904	Soldering Block Set	Tool, universal		Soldering Block Set
6578	5905	Sanding Block	Tool, universal		Sanding Block
6579	5906	Cleaning Disc	Tool, universal		Cleaning Disc
6581	5907	Cup Brush	Tool, universal	Angle Grinder	Cup Brush, angle grinder
6582	5908	Brush	Tool, universal	Drill	Brush, drilling machine
6583	5909	Disc Brush	Tool, universal	Drill	Brush Disc, drill
6584	5910	Rundbürste	Tool, universal	Angle Grinder	Round Brush, angle grinder
6586	5912	Disassembly Tool Set	Special Tools, universal	Airbag	Disassembly Tool Set, airbag
6589	5915	Release Pliers	Special Tools, universal	Plastic Expanding Rivets	Release Pliers, plastic expanding rivets
6590	5916	Release Pliers Set	Special Tools, universal	Plastic Expanding Rivets	Release Pliers Set, plastic spreading rivets
6591	5917	Contour Gauge	Special Tools, universal		Contour Gauge
6592	5918	Feeler Gauge	Special Tools, universal	Body Gap Size	Feeler Gauge, gap size
6593	5919	Gauge Set	Special Tools, universal	Body Gap Size	Feeler Gauge Set, gap size
6595	5921	Frame	Workshop Equipment	Welding Protection Sheet	Frame, welding protection sheet
6596	5922	Screwdriver	Tool, universal	Torque	Torque Screwdriver
6599	5925	Angle Measuring Disc	Tool, universal		Angle Measuring Disc
6600	5926	Plug-in Square Tang	Tool, universal	Torque Wrench	Plug-in Square Tang, torque wrench
6601	5927	Push-through Square Drive	Tool, universal	Torque Wrench	Push-thru Square Drive, torque wrench
6602	5928	Torque Wrench Set	Tool, universal		Torque Wrench Set
6604	5930	Valve Set	Exhaust System	Delivery Module (urea injection)	Valve Set, delivery module (urea injection)
6605	5931	Lever Arm Extension	Tool, universal	Torque Wrench	Lever Arm Extension, torque wrench
6606	5932	Fitting	Exhaust System	Delivery Module (urea injection)	Intake Manifold, delivery module (urea injection)
6607	5933	Fitting	Exhaust System	Delivery Module Return (urea injection)	Return Connector, delivery module (urea injection)
6608	5934	Plug-in Ring Spanner	Tool, universal	Torque Wrench	Plug-in Ring Spanner, torque wrench
6610	5935	Plug-in Open-ended Spanner	Tool, universal	Torque Wrench	Plug-in Open-ended Spanner, torque wrench
6611	5936	Plug-in Square Key	Tool, universal	Torque Wrench	Plug-in Square Key, torque wrench
6612	5937	Plug-in Changeover Ratchet Head	Tool, universal	Torque Wrench	Plug-in Changeover Ratchet Head, torque wrench
6613	5938	Plug-in Bit Holder	Tool, universal	Torque Wrench	Plug-in Bit Holder, torque wrench
6614	5939	Plug-in Increasing Adapter	Tool, universal	Torque Wrench	Plug-in Increasing Adapter, torque wrench
6615	5940	Plug-in Welded Piece	Tool, universal	Torque Wrench	Plug-in Welded Piece, torque wrench
6616	5941	Plug-in Reducing Adapter	Tool, universal	Torque Wrench	Plug-in Reducing Adapter, torque wrench
6617	5942	Square Adapter	Tool, universal	Screwdriver Bit	Square Adapter Bit
6618	5943	Square Adapter Set	Tool, universal	Screwdriver Bit	Square Adapter Bit Set
6620	5945	Heater	Exhaust System	Tank Unit (urea injection)	Heating, tank unit (urea injection)
6623	5948	Bit Screwdriver	Tool, universal		Bit Screwdriver
6624	5949	Reversible Ratchet Bit	Tool, universal		Reversible Ratchet Bit
6625	5950	Screwdriver Bit Set	Tool, universal		Screwdriver Bit Set
6627	5952	Angle Screwdriver Set	Tool, universal		Angled Screwdriver Set
6628	5953	Screwdriver Handle	Tool, universal	Double Blade (plug-on screwdriver)	Screwdriver Handle, double blade (plug-on screwdriver)
6629	5954	Double Blade	Tool, universal	Plug-on Screwdriver	Double Blade, plug-on screwdriver
6631	5956	Bit Screwdriver Set	Tool, universal		Bit Screwdriver Set
6633	5957	Impact Screwdriver Set	Tool, universal		Impact Screwdriver Set
6636	5958	Thread Roughening Pliers	Tool, universal		Thread Roughening Pliers
6637	5959	Ratchet Ring Open-ended Spanner	Tool, universal		Ratchet Ring Open-ended Spanner
6638	5960	Ratchet Ring Open-ended Spanner Set	Tool, universal		Ratchet Ring Open-ended Spanner Set
6639	5961	Adjustable Spanner Set	Tool, universal		Adjustable Spanner Set
6640	5962	Impact Open-ended Wrench	Tool, universal		Impact Open-ended Wrench
6641	5963	Open-end Spanner Set	Tool, universal		Open-end Spanner Set
6642	5964	Ring Spanner	Tool, universal		Extension, ring spanner
6643	5965	Ratchet Ring Spanner	Tool, universal		Ratchet Ring Spanner
6644	5966	Ratchet Ring Spanner	Tool, universal		Ratchet Ring Spanner
6645	5967	Ratchet Double Ring Spanner	Tool, universal		Ratchet Double Ring Spanner
6646	5968	Ratchet Double Ring Spanner Set	Tool, universal		Ratchet Double Ring Spanner Set
6647	5969	Starter/Block Spanner Set	Tool, universal		Starter/Block Spanner Set
6648	5970	Spanner Set, double ring	Tool, universal	Bleeder Screw / Valve	Double Ring Spanner Set, bleed screw/valve
6649	5971	Double Articulated Wrench Set	Tool, universal		Double Articulated Wrench Set
6650	5972	Pin	Tool, universal	Socket Wrench	Pin, socket wrench
6651	5973	Wheel Nut Socket Set	Tool, universal		Wheel Nut Socket Set
6652	5974	Hook Wrench	Tool, universal		Hook Wrench
6653	5975	Pin Type Face Spanner	Tool, universal		Pin Type Face Spanner
6654	5976	Trowel	Building Tools		Trowel
6655	5977	Plasterer's Float	Building Tools		Plasterer's Float
6656	5978	Smoothing Trowel	Building Tools		Smoothing Trowel
6657	5979	Mortar Bucket	Building Tools		Mortar Bucket
6658	5980	Bucket	Workshop Equipment		Bucket
6659	5981	Plaster Bowl	Building Tools		Plaster Bowl
6660	5982	Increasing/Reducing Adapter Set	Tool, universal	Ratchet	Increasing/Reducing Adapter Set, ratchet
6661	5983	Sleeve	Special Tools, universal	Socket Insert (Wheel Bolts)	Sleeve, socket (wheel bolt)
6662	5984	Square Drive Handle	Tool, universal		Square Drive Handle
6663	5985	Extension Set	Tool, universal	Socket	Extension Set, socket
6665	5986	Square screwdriver	Tool, universal		Square screwdriver
6666	5987	Reversible Ratchet Set	Tool, universal		Reversible Ratchet Set
6667	5988	Tool Set	Tool, universal		Tool Set
6668	5989	Square Crank	Tool, universal		Square Crank
6669	5990	Socket Set	Special Tools, universal	Spark Plug	Socket Set, spark plug
6670	5991	Internal Extractor	Tool, universal		Internal Extractor
6671	5992	Arrester	Tool, universal	Internal Extractor	Arrester, inner extractor
6672	5993	Internal Extractor Set	Tool, universal		Internal Extractor Set
6673	5994	Puller Set	Tool, universal	Ball Bearing	Puller Set, ball bearing
6675	5996	Ripping Knife	Tool, universal		Ripping Knife
6676	5997	Puller	Tool, universal	Ripping Knife	Puller Device, ripping knife
6677	5998	Ripping Knife Set	Tool, universal		Ripping Knife Set
6678	5999	Retaining Clip	Tool, universal	Puller	Clamp, puller
6679	6000	Hook	Tool, universal	Puller	Hooks, puller
6680	6001	Hook Set	Tool, universal	Puller	Hook Set, puller
6681	6002	Puller	Special Tools, universal	Cam Gear	Puller, camshaft gear
6682	6003	Puller Set	Tool, universal	Wiper Arm	Puller Set, wiper arm
6683	6004	Puller	Special Tools, universal	Brake Slack Adjuster	Puller, brake slack adjuster
6684	6005	Holder	Tool, universal	Micrometer	Holder, micrometer
6685	6006	Vernier Caliper	Tool, universal	Brake Drum	Vernier Calliper, brake drum
6686	6007	Video Endoscope Set	Tool, universal		Video Endoscope Set
6687	6008	Probe	Tool, universal	Video Endoscope	Camera Probe, video endoscope
6688	6009	Extension	Tool, universal	Camera Probe (video endoscope)	Cable Extension, camera probe (video endoscope)
6689	6010	Guide Ball	Tool, universal	Camera Probe (video endoscope)	Guide Ball, camera probe (video endoscope)
6690	6011	Magnet Attachment	Tool, universal	Camera Probe (video endoscope)	Magnet Attachment, camera probe (video endoscope)
6691	6012	Brush Attachment	Tool, universal	Camera Probe (video endoscope)	Brush Attachment, camera probe (video endoscope)
6692	6013	Hook attachment	Tool, universal	Camera Probe (video endoscope)	Hook Attachment, camera probe (video endoscope)
6693	6014	Front reflector	Tool, universal	Camera Probe (video endoscope)	Front reflector, camera probe (video endoscope)
6694	6015	Software	Tool, universal	Video Endoscope	Software, video endoscope
6695	6016	Cabinetmaker's Hammer	Tool, universal		Cabinetmaker's Hammer
6696	6017	Attachment	Tool, universal	Mallet	Attachment, club hammer
6697	6018	Claw Hammer	Tool, universal		Claw Hammer
6698	6019	Welding Hammer	Tool, universal		Welding Hammer
6699	6020	Axe	Tool, universal		Axe
6700	6021	Hatchet	Tool, universal		Hatchet
6701	6022	Pickaxe	Tool, universal		Pickaxe
6702	6023	Pick	Tool, universal		Pick
6703	6024	Splitting Maul	Tool, universal		Splitting Maul
6704	6025	Twist Drill Bit Set	Tool, universal		Twist Drill Bit Set
6705	6026	Thread Tap Set	Tool, universal		Thread Tap Set
6706	6027	Sheet Metal Conical Drill Bit Set	Tool, universal		Sheet Metal Conical Drill Bit Set
6707	6028	Step Drill Set	Tool, universal		Step Drill Set
6708	6029	Countersink Set	Tool, universal		Countersink Set
6709	6030	Spot Weld Cutter Set	Tool, universal		Spot Weld Cutter Set
6710	6031	Spot Weld Drill Set	Tool, universal		Spot Weld Drill Set
6711	6032	Milling Drill	Tool, universal		Milling Drill
6712	6033	Holder	Tool, universal	Thread Tap	Ratchet Holder, thread tap
6713	6034	Adaptor Kit	Tool, universal	Threading Die	Adapter Set, thread die
6714	6035	Extension	Tool, universal	Thread Tap	Extension, thread tap
6715	6036	Centring Drill	Tool, universal	Keyhole Saw	Centring Drill, keyhole saw
6716	6037	Extension	Tool, universal	Keyhole Saw	Extension, keyhole saw
6717	6038	Compass Saw Set	Tool, universal		Hole Saw Set
6718	6039	Screw Hole Punch	Tool, universal		Screw Hole Punch
6720	6041	Workbench	Workshop Equipment		Workbench
6721	6042	Workbench	Workshop Equipment		Workbench
6722	6043	Hook	Workshop Equipment	Tool Board	Hook, shaped recesses for tools
6723	6044	Double Hook	Workshop Equipment	Tool Board	Double Hook, pegboard tool table
6730	6051	Tray Base	Workshop Equipment	Tool Board	Tray Base, tool pegboard
6732	6053	Drill Bit / Hex Socket Holder	Workshop Equipment	Tool Board	Drill Bit / Female Hex Holder, tool pegboard
6738	6059	Round Can Holder	Workshop Equipment	Tool Board	Round Can Holder, tool pegboard
6743	6064	Brochure Holder	Workshop Equipment	Tool Board	Brochure Holder, tool pegboard
6745	6066	Magnet Holder	Workshop Equipment	Tool Board	Magnet Holder, pegboard tool table
6746	6067	Bit Holder	Workshop Equipment	Tool Board	Bit Holder, pegboard tool wall
6747	6068	Folding Knife	Tool, universal		Folding Knife
6748	6069	Folding Knife Set	Tool, universal		Folding Knife Set
6749	6070	Snap-off Blade Set	Tool, universal	Cutter	Snap-off Blade Set, cutter
6750	6071	Trapezoidal Blade Set	Tool, universal	Cutter	Trapezoidal Blade Set, cutter
6751	6072	Hook Blade Set	Tool, universal	Cutter	Hook Blade Set, cutter
6752	6073	Sheet Metal Shears Set	Tool, universal		Sheet Metal Shears Set
6753	6074	Hand Protection Handle	Tool, universal	Chisel	Hand Protection Grip, chisel
6754	6075	Taper Pin Punch Set	Tool, universal		Drift Set
6755	6076	Split Pin Drift Set	Tool, universal		Split Pin Drift Set
6757	6078	Awl	Tool, universal		Awl
6759	6080	Chisel / Drift Set	Tool, universal		Chisel + Drift Set
6760	6081	Embossing Stamp Set	Tool, universal		Embossing Stamp Set
6761	6082	Hook Tool	Tool, universal		Hook Tool
6762	6083	Hollow Punch Set	Tool, universal		Hollow Punch Set
6763	6084	Round Hole Punch	Tool, universal		Round Hole Punch
6764	6085	Ring Stamping Die Set	Tool, universal		Ring Stamping Die Set
6765	6086	Round Hole Punch Set	Tool, universal		Round Hole Punch Set
6766	6087	Rivet Puller	Tool, universal		Rivet Puller
6767	6088	Rivet Puller Set	Tool, universal		Rivet Puller Set
6768	6089	Rivet Setter	Tool, universal		Rivet Setter
6770	6091	Rivet Puller / Setter	Tool, universal		Rivet Puller / Setter
6771	6092	Safety Rubber Boots	Protective Clothing/Equipment		Safety Rubber Boots
6772	6093	T-Shirt	Protective Clothing/Equipment		T-Shirt
6773	6094	Polo-Shirt	Protective Clothing/Equipment		Polo Shirt
6774	6095	Shirt	Protective Clothing/Equipment		Shirt
6775	6096	Work Jacket	Protective Clothing/Equipment		Work Jacket
6776	6097	Work Trousers	Protective Clothing/Equipment		Work Trousers
6777	6098	Overall	Protective Clothing/Equipment		Overall
6778	6099	Work Vest	Protective Clothing/Equipment		Work Vest
6779	6100	Organiser Set	Workshop Equipment	Drawer (tool trolley)	Divider Set, drawer (workshop trolley)
6780	6101	Insert Compartment	Workshop Equipment	Drawer (tool trolley)	Storage compartment, drawer (workshop trolley)
6781	6102	Pegboard	Workshop Equipment	Tool Trolley	Tool Board, workshop trolley
6782	6103	Worktop	Workshop Equipment	Werkzeugwagennaufsatz	Worktop, tool trolley attachment
6783	6104	Storage Tray	Workshop Equipment	Tool Trolley	Storage Tray, workshop trolley
6784	6105	Work Tray	Workshop Equipment	Tool Trolley	Work Tray, tool trolley
6786	6107	Chassis	Workshop Equipment	Werkzeugwagennaufsatz	Chassis, workshop trolley attachment
6787	6108	Siphon	Workshop Equipment	Tool Trolley	Siphon, tool trolley
6790	6111	End Piece	Load Securing	Locking Beam	End Piece, locking beam
6791	6112	Headlight	Workshop Equipment		Headlight
6797	6118	Emergency light	Workshop Equipment		Emergency light
6798	6119	Tool Cabinet	Workshop Equipment		Tool Cabinet
6799	6120	Locker	Workshop Equipment		Locker
6801	6122	Ring Spanner Set	Tool, universal		Ring Spanner Set
6802	6123	Open-ended Puller Wrench	Tool, universal		Open-ended Puller Wrench
6806	6127	Tightening Strap	Load Securing		Tightening Strap
6807	6128	Coupling Spanner	Tool, universal	Fire Brigade Coupling	Coupling Spanner, fire brigade coupling
6808	6129	Valve Wheel Hook	Tool, universal		Valve wheel hook
6809	6130	Knob Wrench	Tool, universal		Knob Wrench
6810	6131	Valve Hook	Tool, universal		Valve Hook
6811	6132	Barrel Key	Tool, universal		Barrel Key
6813	6134	Push-through Square Drive	Tool, universal	Ratchet	Push-thru Square Drive, ratchet
6815	6136	Extension	Special Tools, universal	Crankshaft Holding Tool	Extension, crank shaft holding tool
6817	6138	Stator	Workshop Equipment	Cylinder Head	Mounting Stand, cylinder head
6818	6139	Puller Set	Special Tools, universal	Engine/Transmission Guide Sleeve	Extractor Set, engine/transmission guide sleeve
6819	6140	Extracting Tool	Special Tools, universal	Stud	Boring Tool, studs
6820	6141	Extracting Tool Set	Special Tools, universal	Stud	Boring Tool Set, studs
6821	6142	Bolt Extractor Set	Tool, universal		Bolt Extractor Set
6822	6143	Nut Splitter Set	Tool, universal		Nut Splitter Set
6823	6144	Lashing Strap Set	Load Securing		Lashing Strap Set
6824	6145	Lifting Straps	Load Securing		Lifting Straps
6826	6147	Tray	Workshop Equipment	Cylinder Head Components	Tray, cylinder head components
6827	6148	Adaptor	Special Tools, universal	Spark/Glow Plug hole	Compressed Air Adapter, spark plug / glow plug hole
6828	6149	Retainer	Special Tools, universal	Tappet	Retainer, tappet
6829	6150	Mounting Tools	Special Tools, universal	Valve Spring	Mounting Tool, valve spring
6830	6151	Edge Protection	Load Securing	Tension Strap	Edge Protection, lashing strap
6832	6153	Thrust Piece Set	Special Tools, universal	Valve Spring Installation Tool	Thrust Piece Set, valve spring installation tool
6833	6154	Thrust Piece	Special Tools, universal	Valve Spring Installation Tool	Thrust Piece, valve spring installation tool
6834	6155	Loading Bar	Load Securing		Loading Bar
6835	6156	Mounting Tool Set	Special Tools, universal	Valve Spring	Mounting Tool Set, valve spring
6836	6157	Pliers	Special Tools, universal	Valve Spacer Plates	Pliers, valve spacer plates
6837	6158	Press-on Mandrel Set	Special Tools, universal	Valve Stem Seal	Press-on Mandrel Set, valve stem seal
6838	6159	Pressing Mandrel	Special Tools, universal	Valve Stem Seal	Press-on Mandrel, valve stem seal
6839	6160	Extractor	Special Tools, universal	Valve Stem Seal	Impact Extractor, valve stem seal
6841	6162	Tool Set	Special Tools, universal	Valve Stem Seal	Tool Set, valve stem sealing
6842	6163	Blade Set	Tool, universal	Scraper	Blade Set, scraper
6844	6165	Puller Set	Tool, universal	Shaft Seal	Puller Set, shaft seal
6845	6166	Milling Tool Set	Special Tools, universal	Valve Seat	Milling Tool Set, valve seat
6846	6167	Mounting Tools	Special Tools, universal	Valve Keeper	Mounting Tool, valve keeper
6847	6168	Lashing Strap Set	Special Tools, universal	Piston Ring	Piston Ring Compressor Set
6850	6171	Tester	Special Tools, universal	Vergaser-Synchronisierung	Tester, carburettor synchronisation
6852	6173	Tester	Special Tools, universal	Oil Pressure	Tester, oil pressure
6853	6174	Tester	Special Tools, universal	Fuel System Pressure	Tester, fuel system pressure
